"EDUID";"Názov";"Ulica";"Obec";"Web stránka";"Druh";"Vyuč.jaz.";"Počet žiakov";"Poč. žiak. dual. vzd.";"Poč.ž.zo soc.znev.prost";"Počet ped.zam.";"Počet odb.zam.";"Počet neped.zam.";"Rozpočet v 2018";"Príspevok zo ŠR";"Dary";"Počet štud.odborov";"GPS1";"GPS2";"Typ zriaďovateľa"
"100001230";"Školská jedáleň pri MŠ - Pezinok, Gen.Pekníka";"Gen. Pekníka 2";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"24,9";"0,0";"16,7";"14 269 €";"0 €";"1 774 €";"údaj nedostupný";"48,294922";"17,271909";"štátna"
"100001231";"EP-CPPPaP - Pezinok, Holého";"Holého 2";"90201 Pezinok";"";"Centrum ped-psych. por. a prev";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"0,0";"7,7";"2,3";"232 680 €";"224 504 €";"300 €";"údaj nedostupný";"48,285990";"17,273496";"štátna"
"100001233";"EP-Materská škola - Pezinok, Holubyho";"Holubyho 49";"90201 Pezinok";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"15,0";"0,0";"10,3";"8 260 €";"0 €";"0 €";"údaj nedostupný";"48,284286";"17,269841";"štátna"
"100001234";"SŠ - ŠKD - Pezinok, Komenského";"Komenského 25";"90201 Pezinok";"www.szspk.sk";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"13,4";"4,2";"3,0";"1 013 330 €";"972 205 €";"4 400 €";"údaj nedostupný";"48,283321";"17,257740";"štátna"
"100001235";"SŠ - Špec. MŠ - Pezinok, Komenského";"Komenského 25";"90201 Pezinok";"";"Špeciálna materská škola";"Slovenský";"39";"údaj nedostupný";"údaj nedostupný";"13,4";"4,2";"3,0";"1 013 330 €";"972 205 €";"4 400 €";"údaj nedostupný";"48,283321";"17,257740";"štátna"
"100001236";"SŠ - Centrum ŠPP - Pezinok, Komenského";"Komenského 25";"90201 Pezinok";"";"Centrum špec.-pedag. poraden.";"Nesleduje sa";"324";"údaj nedostupný";"údaj nedostupný";"13,4";"4,2";"3,0";"1 013 330 €";"972 205 €";"4 400 €";"údaj nedostupný";"48,283321";"17,257740";"štátna"
"100001237";"SŠ - ŠJ výdajňa - Pezinok, Komenského";"Komenského 25";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"13,4";"4,2";"3,0";"1 013 330 €";"972 205 €";"4 400 €";"údaj nedostupný";"48,283321";"17,257740";"štátna"
"100001238";"SŠ - PrŠ - Pezinok, Komenského";"Komenského 25";"90201 Pezinok";"www.szspk.sk";"Praktická škola";"Slovenský";"6";"údaj nedostupný";"údaj nedostupný";"27,4";"0,0";"5,0";"1 013 330 €";"972 205 €";"4 400 €";"1";"48,283321";"17,257740";"štátna"
"100001239";"SŠ - Špec. ZŠ - Pezinok, Komenského";"Komenského 25";"90201 Pezinok";"www.szspk.sk";"Špeciálna základná škola";"Slovenský";"129";"údaj nedostupný";"údaj nedostupný";"27,4";"0,0";"5,0";"1 013 330 €";"972 205 €";"4 400 €";"údaj nedostupný";"48,283302";"17,257709";"štátna"
"100001241";"SOŠ podnikania a služie - Pezinok, Myslenická";"Myslenická 1";"90201 Pezinok";"www.soskompk.sk";"Stredná odborná škola";"Slovenský";"42";"6";"údaj nedostupný";"5,0";"0,0";"14,0";"571 796 €";"236 410 €";"0 €";"3";"48,277187";"17,257083";"štátna"
"100001244";"ŠJ ako súčasť SOŠ podni - Pezinok, Komenského";"Komenského 27";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri SŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"0,0";"0,0";"4,1";"571 796 €";"236 410 €";"0 €";"údaj nedostupný";"48,284564";"17,256251";"štátna"
"100001245";"ŠKD pri ZŠ - Pezinok, Kupeckého";"Kupeckého 74";"90201 Pezinok";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"10,7";"0,0";"8,8";"1 319 490 €";"1 259 430 €";"1 500 €";"údaj nedostupný";"48,294458";"17,263062";"štátna"
"100001246";"Školská jedáleň pri ZŠ - Pezinok, Kupeckého";"Kupeckého 74";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"10,7";"0,0";"8,8";"1 319 490 €";"1 259 430 €";"1 500 €";"údaj nedostupný";"48,294458";"17,263062";"štátna"
"100001247";"ZŠ J. Kupeckého - Pezinok, Kupeckého";"Kupeckého 74";"90201 Pezinok";"www.zskupeckeho.eu";"Základná škola";"Slovenský";"781";"údaj nedostupný";"8";"47,4";"1,2";"9,9";"1 319 490 €";"1 259 430 €";"1 500 €";"údaj nedostupný";"48,294458";"17,263062";"štátna"
"100001248";"Centrum PPP a prevencie - Pezinok, M.R.Štefánika";"M. R. Štefánika 15";"90201 Pezinok";"";"Centrum ped-psych. por. a prev";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"0,0";"7,7";"2,3";"232 680 €";"224 504 €";"300 €";"údaj nedostupný";"48,287562";"17,269813";"štátna"
"100001249";"Základná umelecká škola - Pezinok, M.R.Štefánika";"M.R.Štefánika 9";"90201 Pezinok";"";"Základná umelecká škola";"Slovenský";"598";"údaj nedostupný";"údaj nedostupný";"24,3";"0,0";"5,0";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"48,287247";"17,270109";"štátna"
"100001250";"Centrum voľného času - Pezinok, Mladoboleslavská";"Mladoboleslavská 3";"90201 Pezinok";"";"Centrum voľného času";"Nesleduje sa";"363";"údaj nedostupný";"údaj nedostupný";"5,8";"0,0";"2,0";"307 €";"0 €";"0 €";"údaj nedostupný";"48,290898";"17,266110";"štátna"
"100001251";"OA - Pezinok, Myslenická";"Myslenická 1";"90203 Pezinok";"www.oapk.sk";"Obchodná akadémia";"Slovenský";"150";"údaj nedostupný";"údaj nedostupný";"16,2";"0,0";"7,7";"510 683 €";"465 786 €";"0 €";"2";"48,277210";"17,257093";"štátna"
"100001252";"Školská jedáleň pri OA - Pezinok, Myslenická";"Myslenická 1";"90203 Pezinok";"www.oapk.sk";"Škol. jedáleň/výdaj. ŠJ pri SŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"510 683 €";"465 786 €";"0 €";"údaj nedostupný";"48,277210";"17,257093";"štátna"
"100001253";"ZŠ - Pezinok, Na bielenisku";"Na bielenisku 2";"90201 Pezinok";"www.zsnabielenisku.sk";"Základná škola";"Slovenský";"589";"údaj nedostupný";"0";"37,7";"0,3";"8,7";"965 151 €";"920 809 €";"3 181 €";"údaj nedostupný";"48,294978";"17,265718";"štátna"
"100001254";"ŠKD pri ZŠ - Pezinok, Na bielenisku";"Na bielenisku 2";"90201 Pezinok";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"8,9";"0,0";"11,4";"965 151 €";"920 809 €";"3 181 €";"údaj nedostupný";"48,294978";"17,265718";"štátna"
"100001255";"EP-Materská škola - Pezinok, Na bielenisku";"Na bielenisku 2";"90201 Pezinok";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"24,9";"0,0";"16,7";"14 269 €";"0 €";"1 774 €";"údaj nedostupný";"48,294978";"17,265718";"štátna"
"100001256";"Školská jedáleň pri ZŠ - Pezinok, Na bielenisku";"Na bielenisku 2";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"8,9";"0,0";"11,4";"965 151 €";"920 809 €";"3 181 €";"údaj nedostupný";"48,294978";"17,265718";"štátna"
"100001257";"ŠKD pri ZŠ - Pezinok, Orešie";"Orešie 3";"90203 Pezinok";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"11,4";"0,0";"8,4";"347 459 €";"323 168 €";"800 €";"údaj nedostupný";"48,269897";"17,245231";"štátna"
"100001258";"Školská jedáleň pri ZŠ - Pezinok, Orešie";"Orešie 3";"90203 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"11,4";"0,0";"8,4";"347 459 €";"323 168 €";"800 €";"údaj nedostupný";"48,269897";"17,245231";"štátna"
"100001259";"ZŠ s MŠ - Pezinok, Orešie";"Orešie 3";"90203 Pezinok";"zsoresiepezinok.edupage.org";"Základná škola";"Slovenský";"200";"údaj nedostupný";"4";"13,4";"0,6";"4,4";"347 459 €";"323 168 €";"800 €";"údaj nedostupný";"48,269897";"17,245231";"štátna"
"100001260";"EP-MŠ pri ZŠ - Pezinok, Orešie";"Orešie 32";"90203 Pezinok";"";"MŠ pri základnej škole";"Slovenský";"86";"údaj nedostupný";"údaj nedostupný";"11,4";"0,0";"8,4";"347 459 €";"323 168 €";"800 €";"údaj nedostupný";"48,272213";"17,245683";"štátna"
"100001261";"Gym. - Pezinok, Senecká";"Senecká 2";"90201 Pezinok";"www.gymsenpk.edupage.org";"Gymnázium";"Slovenský";"365";"údaj nedostupný";"údaj nedostupný";"25,6";"0,0";"10,1";"733 574 €";"646 977 €";"0 €";"2";"48,287162";"17,273920";"štátna"
"100001262";"Školská jedáleň pri Gym - Pezinok, Senecká";"Senecká 2";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri SŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"733 574 €";"646 977 €";"0 €";"údaj nedostupný";"48,287162";"17,273920";"štátna"
"100001263";"Materská škola - Pezinok, Svätoplukova";"Svätoplukova 51";"90201 Pezinok";"www.mssvatoplukova.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"138";"údaj nedostupný";"údaj nedostupný";"12,1";"0,0";"8,5";"8 147 €";"0 €";"0 €";"údaj nedostupný";"48,299425";"17,265891";"štátna"
"100001264";"Školská jedáleň pri MŠ - Pezinok, Svätoplukova";"Svätoplukova 51";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"12,1";"0,0";"8,5";"8 147 €";"0 €";"0 €";"údaj nedostupný";"48,299425";"17,265891";"štátna"
"100001266";"Materská škola - Pezinok, Vajanského";"Vajanského 16";"90201 Pezinok";"www.msvajanskeho.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"84";"údaj nedostupný";"údaj nedostupný";"7,9";"0,0";"4,4";"6 190 €";"0 €";"0 €";"údaj nedostupný";"48,287800";"17,261216";"štátna"
"100001267";"Školská jedáleň pri MŠ - Pezinok, Vajanského";"Vajanského 16";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"7,9";"0,0";"4,4";"6 190 €";"0 €";"0 €";"údaj nedostupný";"48,287800";"17,261216";"štátna"
"100001269";"Školská jedáleň pri MŠ - Pezinok, Za hradbami";"Za hradbami 1";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"15,0";"0,0";"10,3";"8 260 €";"0 €";"0 €";"údaj nedostupný";"48,285099";"17,266677";"štátna"
"100001270";"Materská škola - Pezinok, Za hradbami";"Za hradbami 1";"90201 Pezinok";"www.mszahradbami.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"145";"údaj nedostupný";"údaj nedostupný";"15,0";"0,0";"10,3";"8 260 €";"0 €";"0 €";"údaj nedostupný";"48,285099";"17,266677";"štátna"
"100001271";"EP-Materská škola - Pezinok, Za hradbami";"Za hradbami 2";"90201 Pezinok";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"15,0";"0,0";"10,3";"8 260 €";"0 €";"0 €";"údaj nedostupný";"48,285708";"17,266400";"štátna"
"100001272";"Materská škola - Pezinok, Záhradná";"Záhradná 34";"90201 Pezinok";"www.mszahradna.pezinok.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"46";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"3,2";"3 823 €";"0 €";"2 000 €";"údaj nedostupný";"48,289005";"17,270802";"štátna"
"100001273";"Školská jedáleň pri MŠ - Pezinok, Záhradná";"Záhradná 34";"90201 Pezinok";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"3,2";"3 823 €";"0 €";"2 000 €";"údaj nedostupný";"48,289005";"17,270802";"štátna"
"100001274";"Materská škola - Píla";"Píla 67";"90089 Píla";"www.materska-skola-pila.webnode.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"20";"údaj nedostupný";"údaj nedostupný";"2,0";"0,0";"1,0";"886 €";"0 €";"0 €";"údaj nedostupný";"48,391602";"17,330069";"štátna"
"100001275";"Výdajná ŠJ pri MŠ - Píla";"Píla 67";"90089 Píla";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"2,0";"0,0";"1,0";"886 €";"0 €";"0 €";"údaj nedostupný";"48,391602";"17,330069";"štátna"
"100001276";"Školská jedáleň pri ZŠ - Slovenský Grob, Školská";"Školská 11";"90026 Slovenský Grob";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"24,4";"0,0";"12,6";"586 789 €";"557 837 €";"0 €";"údaj nedostupný";"48,258359";"17,275658";"štátna"
"100001277";"ŠKD pri ZŠ - Slovenský Grob, Školská";"Školská 11";"90026 Slovenský Grob";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"24,4";"0,0";"12,6";"586 789 €";"557 837 €";"0 €";"údaj nedostupný";"48,258359";"17,275658";"štátna"
"100001278";"ZŠ s MŠ - Slovenský Grob, Školská";"Školská 11";"90026 Slovenský Grob";"www.zssmsslovgrob.edupage.org";"Základná škola";"Slovenský";"394";"údaj nedostupný";"0";"23,2";"0,1";"5,2";"586 789 €";"557 837 €";"0 €";"údaj nedostupný";"48,258359";"17,275658";"štátna"
"100001279";"EP-MŠ pri ZŠ - Slovenský Grob, Školská";"Školská 13";"90026 Slovenský Grob";"";"MŠ pri základnej škole";"Slovenský";"203";"údaj nedostupný";"údaj nedostupný";"24,4";"0,0";"12,6";"586 789 €";"557 837 €";"0 €";"údaj nedostupný";"48,258025";"17,276330";"štátna"
"100001280";"Školská jedáleň pri MŠ - Svätý Jur, Bratislavská";"Bratislavská 50";"90021 Svätý Jur";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"22,4";"0,0";"21,1";"11 041 €";"0 €";"0 €";"údaj nedostupný";"48,253402";"17,211091";"štátna"
"100001281";"Materská škola - Svätý Jur, Bratislavská";"Bratislavská 50";"90021 Svätý Jur";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"40";"údaj nedostupný";"údaj nedostupný";"22,4";"0,0";"21,1";"11 041 €";"0 €";"0 €";"údaj nedostupný";"48,253402";"17,211091";"štátna"
"100001284";"Školská jedáleň pri MŠ - Svätý Jur, Felcánova";"Felcánova 7";"90021 Svätý Jur";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"22,4";"0,0";"21,1";"11 041 €";"0 €";"0 €";"údaj nedostupný";"48,251752";"17,212606";"štátna"
"100001285";"Materská škola - Svätý Jur, Felcánova";"Felcánova 7";"90021 Svätý Jur";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"38";"údaj nedostupný";"údaj nedostupný";"22,4";"0,0";"21,1";"11 041 €";"0 €";"0 €";"údaj nedostupný";"48,251752";"17,212606";"štátna"
"100001286";"ZŠ - Svätý Jur, Kollárova";"Kollárova 2";"90021 Svätý Jur";"http://zssvjur.edupage.org";"Základná škola";"Slovenský";"539";"údaj nedostupný";"0";"30,7";"1,4";"3,9";"1 016 570 €";"793 630 €";"0 €";"údaj nedostupný";"48,248583";"17,213345";"štátna"
"100001287";"Základná umelecká škola - Svätý Jur, Kollárova";"Kollárova 2";"90021 Svätý Jur";"www.zussvatyjur.sk";"Základná umelecká škola";"Slovenský";"274";"údaj nedostupný";"údaj nedostupný";"7,8";"0,0";"3,6";"1 856 €";"0 €";"0 €";"údaj nedostupný";"48,248583";"17,213345";"štátna"
"100001288";"ŠKD pri ZŠ - Svätý Jur, Kollárova";"Kollárova 2";"90021 Svätý Jur";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"6,7";"0,0";"6,2";"1 016 570 €";"793 630 €";"0 €";"údaj nedostupný";"48,248583";"17,213345";"štátna"
"100001289";"Školská jedáleň pri ZŠ - Svätý Jur, Kollárova";"Kollárova 5";"90021 Svätý Jur";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"6,7";"0,0";"6,2";"1 016 570 €";"793 630 €";"0 €";"údaj nedostupný";"48,248687";"17,213571";"štátna"
"100001290";"Materská škola - Svätý Jur, Pezinská";"Pezinská 1";"90021 Svätý Jur";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"80";"údaj nedostupný";"údaj nedostupný";"22,4";"0,0";"21,1";"11 041 €";"0 €";"0 €";"údaj nedostupný";"48,254583";"17,216632";"štátna"
"100001292";"Materská škola - Svätý Jur, Veltlínska";"Veltlínska 2";"90021 Svätý Jur";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"60";"údaj nedostupný";"údaj nedostupný";"22,4";"0,0";"21,1";"11 041 €";"0 €";"0 €";"údaj nedostupný";"48,254134";"17,223138";"štátna"
"100001293";"Výdajná ŠJ - Svätý Jur, Veltlínska";"Veltlínska 2";"90021 Svätý Jur";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"22,4";"0,0";"21,1";"11 041 €";"0 €";"0 €";"údaj nedostupný";"48,254134";"17,223138";"štátna"
"100001295";"Materská škola - Šenkvice, Horná";"Horná 11";"90081 Šenkvice";"www.mssenkvice.org";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"211";"údaj nedostupný";"údaj nedostupný";"19,1";"0,0";"13,0";"9 758 €";"0 €";"0 €";"údaj nedostupný";"48,300746";"17,339957";"štátna"
"100001296";"Školská jedáleň pri MŠ - Šenkvice, Horná";"Horná 11";"90081 Šenkvice";"www.mssenkvice.org";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"0 €";"0 €";"0 €";"údaj nedostupný";"48,300746";"17,339957";"štátna"
"100001297";"ŠKD pri ZŠ - Šenkvice, Vinohradská";"Vinohradská 62";"90081 Šenkvice";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"5,7";"0,0";"7,0";"601 550 €";"574 860 €";"1 000 €";"údaj nedostupný";"48,296742";"17,345889";"štátna"
"100001298";"ZŠ - Šenkvice, Vinohradská";"Vinohradská 62";"90081 Šenkvice";"www.zssenkvice.edupage.org";"Základná škola";"Slovenský";"401";"údaj nedostupný";"0";"24,8";"0,0";"6,0";"601 550 €";"574 860 €";"1 000 €";"údaj nedostupný";"48,296742";"17,345889";"štátna"
